sa4_code,anzsco4_code,anzsco4_name,sa4_name,state,extraction_date,prediction
702,1111,Chief Executives and Managing Directors,Northern Territory - Outback,Northern Territory,1/05/2019,336
702,1112,General Managers,Northern Territory - Outback,Northern Territory,1/05/2019,332
702,1113,Legislators,Northern Territory - Outback,Northern Territory,1/05/2019,154
702,1212,Crop Farmers,Northern Territory - Outback,Northern Territory,1/05/2019,163
702,1213,Livestock Farmers,Northern Territory - Outback,Northern Territory,1/05/2019,418
702,1311,"Advertising, Public Relations and Sales Managers",Northern Territory - Outback,Northern Territory,1/05/2019,193
702,1321,Corporate Services Managers,Northern Territory - Outback,Northern Territory,1/05/2019,145
702,1323,Human Resource Managers,Northern Territory - Outback,Northern Territory,1/05/2019,203
702,1325,Research and Development Managers,Northern Territory - Outback,Northern Territory,1/05/2019,147
702,1331,Construction Managers,Northern Territory - Outback,Northern Territory,1/05/2019,451
702,1335,Production Managers,Northern Territory - Outback,Northern Territory,1/05/2019,193
702,1342,Health and Welfare Services Managers,Northern Territory - Outback,Northern Territory,1/05/2019,417
702,1344,Other Education Managers,Northern Territory - Outback,Northern Territory,1/05/2019,233
702,1399,Other Specialist Managers,Northern Territory - Outback,Northern Territory,1/05/2019,466
702,1411,Cafe and Restaurant Managers,Northern Territory - Outback,Northern Territory,1/05/2019,125
702,1412,Caravan Park and Camping Ground Managers,Northern Territory - Outback,Northern Territory,1/05/2019,323
702,1413,Hotel and Motel Managers,Northern Territory - Outback,Northern Territory,1/05/2019,374
702,1419,Other Accommodation and Hospitality Managers,Northern Territory - Outback,Northern Territory,1/05/2019,166
702,1421,Retail Managers,Northern Territory - Outback,Northern Territory,1/05/2019,753
702,1492,Call or Contact Centre and Customer Service Managers,Northern Territory - Outback,Northern Territory,1/05/2019,233
702,1493,Conference and Event Organisers,Northern Territory - Outback,Northern Territory,1/05/2019,257
702,1494,Transport Services Managers,Northern Territory - Outback,Northern Territory,1/05/2019,147
702,1499,"Other Hospitality, Retail and Service Managers",Northern Territory - Outback,Northern Territory,1/05/2019,360
702,2114,Visual Arts and Crafts Professionals,Northern Territory - Outback,Northern Territory,1/05/2019,655
702,2211,Accountants,Northern Territory - Outback,Northern Territory,1/05/2019,121
702,2231,Human Resource Professionals,Northern Territory - Outback,Northern Territory,1/05/2019,533
702,2233,Training and Development Professionals,Northern Territory - Outback,Northern Territory,1/05/2019,407
702,2246,Librarians,Northern Territory - Outback,Northern Territory,1/05/2019,324
702,2247,Management and Organisation Analysts,Northern Territory - Outback,Northern Territory,1/05/2019,368
702,2249,Other Information and Organisation Professionals,Northern Territory - Outback,Northern Territory,1/05/2019,234
702,2253,Public Relations Professionals,Northern Territory - Outback,Northern Territory,1/05/2019,193
702,2341,Agricultural and Forestry Scientists,Northern Territory - Outback,Northern Territory,1/05/2019,273
702,2343,Environmental Scientists,Northern Territory - Outback,Northern Territory,1/05/2019,448
702,2411,Early Childhood (Pre-primary School) Teachers,Northern Territory - Outback,Northern Territory,1/05/2019,401
702,2412,Primary School Teachers,Northern Territory - Outback,Northern Territory,1/05/2019,734
702,2414,Secondary School Teachers,Northern Territory - Outback,Northern Territory,1/05/2019,366
702,2415,Special Education Teachers,Northern Territory - Outback,Northern Territory,1/05/2019,162
702,2491,Education Advisers and Reviewers,Northern Territory - Outback,Northern Territory,1/05/2019,247
702,2492,Private Tutors and Teachers,Northern Territory - Outback,Northern Territory,1/05/2019,79
702,2513,Occupational and Environmental Health Professionals,Northern Territory - Outback,Northern Territory,1/05/2019,170
702,2515,Pharmacists,Northern Territory - Outback,Northern Territory,1/05/2019,179
702,2519,Other Health Diagnostic and Promotion Professionals,Northern Territory - Outback,Northern Territory,1/05/2019,178
702,2531,General Practitioners and Resident Medical Officers,Northern Territory - Outback,Northern Territory,1/05/2019,615
702,2541,Midwives,Northern Territory - Outback,Northern Territory,1/05/2019,319
702,2543,Nurse Managers,Northern Territory - Outback,Northern Territory,1/05/2019,226
702,2544,Registered Nurses,Northern Territory - Outback,Northern Territory,1/05/2019,852
702,2613,Software and Applications Programmers,Northern Territory - Outback,Northern Territory,1/05/2019,281
702,2621,"Database and Systems Administrators, and ICT Security Specialists",Northern Territory - Outback,Northern Territory,1/05/2019,118
702,2631,Computer Network Professionals,Northern Territory - Outback,Northern Territory,1/05/2019,181
702,2721,Counsellors,Northern Territory - Outback,Northern Territory,1/05/2019,175
702,2722,Ministers of Religion,Northern Territory - Outback,Northern Territory,1/05/2019,72
702,2724,Social Professionals,Northern Territory - Outback,Northern Territory,1/05/2019,257
702,2725,Social Workers,Northern Territory - Outback,Northern Territory,1/05/2019,814
702,3112,Medical Technicians,Northern Territory - Outback,Northern Territory,1/05/2019,205
702,3121,"Architectural, Building and Surveying Technicians",Northern Territory - Outback,Northern Territory,1/05/2019,177
702,3129,Other Building and Engineering Technicians,Northern Territory - Outback,Northern Territory,1/05/2019,187
702,3131,ICT Support Technicians,Northern Territory - Outback,Northern Territory,1/05/2019,215
702,3212,Motor Mechanics,Northern Territory - Outback,Northern Territory,1/05/2019,814
702,3232,Metal Fitters and Machinists,Northern Territory - Outback,Northern Territory,1/05/2019,345
702,3312,Carpenters and Joiners,Northern Territory - Outback,Northern Territory,1/05/2019,531
702,3322,Painting Trades Workers,Northern Territory - Outback,Northern Territory,1/05/2019,316
702,3341,Plumbers,Northern Territory - Outback,Northern Territory,1/05/2019,258
702,3411,Electricians,Northern Territory - Outback,Northern Territory,1/05/2019,797
702,3421,Airconditioning and Refrigeration Mechanics,Northern Territory - Outback,Northern Territory,1/05/2019,510
702,3423,Electronics Trades Workers,Northern Territory - Outback,Northern Territory,1/05/2019,140
702,3424,Telecommunications Trades Workers,Northern Territory - Outback,Northern Territory,1/05/2019,161
702,3511,Bakers and Pastrycooks,Northern Territory - Outback,Northern Territory,1/05/2019,171
702,3512,Butchers and Smallgoods Makers,Northern Territory - Outback,Northern Territory,1/05/2019,68
702,3513,Chefs,Northern Territory - Outback,Northern Territory,1/05/2019,260
702,3514,Cooks,Northern Territory - Outback,Northern Territory,1/05/2019,292
702,3611,Animal Attendants and Trainers,Northern Territory - Outback,Northern Territory,1/05/2019,174
702,3622,Gardeners,Northern Territory - Outback,Northern Territory,1/05/2019,420
702,3623,Greenkeepers,Northern Territory - Outback,Northern Territory,1/05/2019,113
702,3911,Hairdressers,Northern Territory - Outback,Northern Territory,1/05/2019,113
702,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",Northern Territory - Outback,Northern Territory,1/05/2019,93
702,4111,Ambulance Officers and Paramedics,Northern Territory - Outback,Northern Territory,1/05/2019,266
702,4115,Indigenous Health Workers,Northern Territory - Outback,Northern Territory,1/05/2019,185
702,4117,Welfare Support Workers,Northern Territory - Outback,Northern Territory,1/05/2019,1450
702,4211,Child Carers,Northern Territory - Outback,Northern Territory,1/05/2019,757
702,4221,Education Aides,Northern Territory - Outback,Northern Territory,1/05/2019,1285
702,4231,Aged and Disabled Carers,Northern Territory - Outback,Northern Territory,1/05/2019,886
702,4233,Nursing Support and Personal Care Workers,Northern Territory - Outback,Northern Territory,1/05/2019,389
702,4234,Special Care Workers,Northern Territory - Outback,Northern Territory,1/05/2019,238
702,4311,Bar Attendants and Baristas,Northern Territory - Outback,Northern Territory,1/05/2019,229
702,4312,Cafe Workers,Northern Territory - Outback,Northern Territory,1/05/2019,132
702,4314,Hotel Service Managers,Northern Territory - Outback,Northern Territory,1/05/2019,124
702,4315,Waiters,Northern Territory - Outback,Northern Territory,1/05/2019,502
702,4412,Fire and Emergency Workers,Northern Territory - Outback,Northern Territory,1/05/2019,249
702,4421,Prison Officers,Northern Territory - Outback,Northern Territory,1/05/2019,274
702,4422,Security Officers and Guards,Northern Territory - Outback,Northern Territory,1/05/2019,807
702,4514,"Gallery, Museum and Tour Guides",Northern Territory - Outback,Northern Territory,1/05/2019,383
702,4516,Tourism and Travel Advisers,Northern Territory - Outback,Northern Territory,1/05/2019,95
702,4518,Other Personal Service Workers,Northern Territory - Outback,Northern Territory,1/05/2019,169
702,5111,"Contract, Program and Project Administrators",Northern Territory - Outback,Northern Territory,1/05/2019,742
702,5121,Office Managers,Northern Territory - Outback,Northern Territory,1/05/2019,849
702,5122,Practice Managers,Northern Territory - Outback,Northern Territory,1/05/2019,168
702,5211,Personal Assistants,Northern Territory - Outback,Northern Territory,1/05/2019,264
702,5212,Secretaries,Northern Territory - Outback,Northern Territory,1/05/2019,112
702,5311,General Clerks,Northern Territory - Outback,Northern Territory,1/05/2019,1182
702,5321,Keyboard Operators,Northern Territory - Outback,Northern Territory,1/05/2019,346
702,5412,Information Officers,Northern Territory - Outback,Northern Territory,1/05/2019,280
702,5421,Receptionists,Northern Territory - Outback,Northern Territory,1/05/2019,743
702,5511,Accounting Clerks,Northern Territory - Outback,Northern Territory,1/05/2019,333
702,5512,Bookkeepers,Northern Territory - Outback,Northern Territory,1/05/2019,529
702,5513,Payroll Clerks,Northern Territory - Outback,Northern Territory,1/05/2019,153
702,5521,Bank Workers,Northern Territory - Outback,Northern Territory,1/05/2019,198
702,5612,Couriers and Postal Deliverers,Northern Territory - Outback,Northern Territory,1/05/2019,120
702,5613,Filing and Registry Clerks,Northern Territory - Outback,Northern Territory,1/05/2019,142
702,5911,Purchasing and Supply Logistics Clerks,Northern Territory - Outback,Northern Territory,1/05/2019,372
